ts,condition,vendor,model,cathedral,qid,grade,cost_usd,latency_s,running_total_usd
2026-04-24T04:07:21.058906+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-CS-03,HOT,0.012135,2.376,9.479119
2026-04-24T04:07:23.129578+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-CS-04,HOT,0.011976,1.633,9.479119
2026-04-24T04:07:26.591632+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-CS-05,HIT,0.005429,3.022,9.479119
2026-04-24T04:07:28.900023+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-CS-06,HOT,0.011930,1.878,9.479119
2026-04-24T04:07:31.346381+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-CS-07,HIT,0.011140,2.021,9.479119
2026-04-24T04:07:33.268371+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-CS-08,HOT,0.012016,1.488,9.479119
2026-04-24T04:07:36.244766+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-CS-09,HIT,0.012422,2.538,9.479119
2026-04-24T04:07:39.742448+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-AM-01,MISS,0.005589,3.063,9.479119
2026-04-24T04:07:43.813925+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-AM-02,HIT,0.010961,3.645,9.479119
2026-04-24T04:07:47.265654+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-AM-03,HIT,0.013749,3.025,9.479119
2026-04-24T04:07:50.290454+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-AM-04,HIT,0.012212,2.580,9.479119
2026-04-24T04:07:52.934172+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-AM-05,MISS,0.013385,2.196,9.479119
2026-04-24T04:07:55.252892+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-AM-06,MISS,0.013277,1.874,9.479119
2026-04-24T04:07:57.597754+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-AM-07,HIT,0.005108,1.903,9.479119
2026-04-24T04:08:00.838068+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-AM-08,HIT,0.011475,2.802,9.479119
2026-04-24T04:08:04.092679+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-EG-01,MISS,0.005360,2.818,9.479119
2026-04-24T04:08:08.392133+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-EG-02,MISS,0.011595,3.852,9.479119
2026-04-24T04:08:13.431271+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-EG-03,HIT,0.012559,4.598,9.479119
2026-04-24T04:08:18.845049+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-EG-04,HIT,0.013347,4.976,9.479119
2026-04-24T04:08:23.228330+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-EG-05,HIT,0.012367,3.947,9.479119
2026-04-24T04:08:26.886622+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-EG-06,MISS,0.012295,3.203,9.479119
2026-04-24T04:08:30.747021+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-EG-07,HIT,0.011486,3.419,9.479119
2026-04-24T04:08:33.827111+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-EG-08,HIT,0.005239,2.636,9.479119
2026-04-24T04:08:36.713830+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-EG-09,HIT,0.012132,2.456,9.479119
2026-04-24T04:08:39.887596+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-MJ-01,MISS,0.011300,2.737,9.479119
2026-04-24T04:08:44.061872+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-MJ-02,MISS,0.005694,3.751,9.479119
2026-04-24T04:08:46.625759+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-MJ-03,HIT,0.012207,2.139,9.479119
2026-04-24T04:08:50.170810+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-MJ-04,HIT,0.012478,3.095,9.479119
2026-04-24T04:08:53.555036+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-MJ-05,HIT,0.012367,2.938,9.479119
2026-04-24T04:08:56.323786+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-MJ-06,HIT,0.012204,2.321,9.479119
2026-04-24T04:09:00.024476+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-MJ-07,MISS,0.012590,3.262,9.479119
2026-04-24T04:09:02.298408+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-MJ-08,HIT,0.011960,1.836,9.479119
2026-04-24T04:09:06.256547+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-RC-01,HIT,0.012647,3.523,9.479119
2026-04-24T04:09:08.664504+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-RC-02,HIT,0.010962,1.970,9.479119
2026-04-24T04:09:11.353615+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-RC-03,HIT,0.010592,2.255,9.479119
2026-04-24T04:09:15.145638+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-RC-04,HIT,0.012518,3.369,9.479119
2026-04-24T04:09:19.071017+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-RC-05,HIT,0.012516,3.498,9.479119
2026-04-24T04:09:22.044815+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-RC-06,HIT,0.011326,2.552,9.479119
2026-04-24T04:09:26.141235+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-RC-07,HIT,0.012449,3.668,9.479119
2026-04-24T04:09:30.919584+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-RC-08,HIT,0.012937,4.341,9.479119
2026-04-24T04:09:33.987268+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-HP-01,HIT,0.012386,2.644,9.479119
2026-04-24T04:09:36.816801+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-HP-02,MISS,0.012200,2.406,9.479119
2026-04-24T04:09:41.411940+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-HP-03,MISS,0.012552,4.173,9.479119
2026-04-24T04:09:43.851049+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-HP-04,MISS,0.012378,2.003,9.479119
2026-04-24T04:09:46.071622+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-HP-05,HIT,0.010406,1.788,9.479119
2026-04-24T04:09:48.068441+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-HP-06,HIT,0.012055,1.550,9.479119
2026-04-24T04:09:51.845057+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-HP-07,MISS,0.011566,3.341,9.479119
2026-04-24T04:09:54.870398+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-HP-08,HIT,0.012465,2.604,9.479119
2026-04-24T04:09:25.179890+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-CS-01,HIT,0.000648,1.518,20.952454
2026-04-24T04:09:27.263945+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-CS-02,HIT,0.000750,1.652,20.952454
2026-04-24T04:09:29.561979+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-CS-03,MISS,0.000797,1.865,20.952454
2026-04-24T04:09:31.526806+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-CS-04,MISS,0.000698,1.541,20.952454
2026-04-24T04:09:33.245488+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-CS-05,HIT,0.000717,1.297,20.952454
2026-04-24T04:09:35.285014+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-CS-06,MISS,0.000742,1.609,20.952454
2026-04-24T04:09:37.634096+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-CS-07,HIT,0.000742,1.923,20.952454
2026-04-24T04:09:39.834249+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-CS-08,MISS,0.000753,1.775,20.952454
2026-04-24T04:09:42.410494+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-CS-09,HIT,0.000864,2.153,20.952454
2026-04-24T04:09:45.966473+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-AM-01,MISS,0.001092,3.111,20.952454
2026-04-24T04:09:49.774705+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-AM-02,HIT,0.000868,3.376,20.952454
2026-04-24T04:09:52.045770+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-AM-03,HIT,0.000658,1.849,20.952454
2026-04-24T04:09:53.858675+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-AM-04,HIT,0.000619,1.391,20.952454
2026-04-24T04:09:56.550753+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-AM-05,MISS,0.000789,2.271,20.952454
2026-04-24T04:09:58.590167+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-AM-06,HIT,0.000676,1.608,20.952454
2026-04-24T04:10:00.924464+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-AM-07,MISS,0.000781,1.913,20.952454
2026-04-24T04:10:02.970738+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-AM-08,HIT,0.000672,1.621,20.952454
2026-04-24T04:10:05.352614+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-EG-01,MISS,0.000773,1.947,20.952454
2026-04-24T04:10:07.906999+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-EG-02,MISS,0.000932,2.133,20.952454
2026-04-24T04:10:10.102808+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-EG-03,HIT,0.000871,1.759,20.952454
2026-04-24T04:10:14.211009+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-EG-04,HIT,0.001544,3.687,20.952454
2026-04-24T04:10:16.466482+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-EG-05,HIT,0.000744,1.833,20.952454
2026-04-24T04:10:19.350888+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-EG-06,MISS,0.001097,2.463,20.952454
2026-04-24T04:10:21.997539+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-EG-07,HIT,0.000803,2.197,20.952454
2026-04-24T04:10:24.538860+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-EG-08,HIT,0.000727,2.120,20.952454
2026-04-24T04:10:26.980699+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-EG-09,HIT,0.000724,2.017,20.952454
2026-04-24T04:10:29.487399+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-MJ-01,MISS,0.000702,2.087,20.952454
2026-04-24T04:10:31.866508+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-MJ-02,MISS,0.000747,1.955,20.952454
2026-04-24T04:10:33.681300+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-MJ-03,HIT,0.000604,1.372,20.952454
2026-04-24T04:10:35.897705+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-MJ-04,HIT,0.000835,1.792,20.952454
2026-04-24T04:10:37.830968+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-MJ-05,HIT,0.000479,1.510,20.952454
2026-04-24T04:10:39.969478+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-MJ-06,HIT,0.000596,1.715,20.952454
2026-04-24T04:10:42.314013+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-MJ-07,MISS,0.000872,1.923,20.952454
2026-04-24T04:10:44.275734+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-MJ-08,HIT,0.000617,1.540,20.952454
2026-04-24T04:10:46.696082+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-RC-01,HIT,0.000874,1.999,20.952454
2026-04-24T04:10:49.231235+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-RC-02,HIT,0.000889,2.110,20.952454
2026-04-24T04:10:51.278083+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-RC-03,HIT,0.000614,1.627,20.952454
2026-04-24T04:10:53.853355+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-RC-04,HIT,0.000870,2.155,20.952454
2026-04-24T04:10:55.933995+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-RC-05,HIT,0.000828,1.650,20.952454
2026-04-24T04:10:58.522411+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-RC-06,HIT,0.000958,2.157,20.952454
2026-04-24T04:11:00.951729+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-RC-07,HIT,0.000856,1.992,20.952454
2026-04-24T04:11:04.482649+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-RC-08,HIT,0.001409,3.099,20.952454
2026-04-24T04:11:07.098752+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-HP-01,HIT,0.001023,2.163,20.952454
2026-04-24T04:11:09.606587+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-HP-02,MISS,0.000757,2.076,20.952454
2026-04-24T04:11:11.946723+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-HP-03,MISS,0.000749,1.904,20.952454
2026-04-24T04:11:13.989264+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-HP-04,MISS,0.000755,1.615,20.952454
2026-04-24T04:11:16.323848+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-HP-05,HIT,0.000613,1.903,20.952454
2026-04-24T04:11:18.908116+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-HP-06,HIT,0.000837,2.148,20.952454
2026-04-24T04:11:21.221887+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-HP-07,MISS,0.000773,1.873,20.952454
2026-04-24T04:11:24.268571+00:00,anthropic_haiku_bare,anthropic,claude-haiku-4-5-20251001,None,R11-HP-08,HIT,0.000967,2.612,20.952454
2026-04-24T04:09:57.772272+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-CS-01,HOT,0.252810,2.477,20.880589
2026-04-24T04:10:01.127519+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-CS-02,HOT,0.252375,2.932,20.880589
2026-04-24T04:10:05.038666+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-CS-03,HOT,0.254835,3.487,20.880589
2026-04-24T04:10:07.615222+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-CS-04,HOT,0.250245,2.146,20.880589
2026-04-24T04:10:10.295383+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-CS-05,HIT,0.101010,2.255,20.880589
2026-04-24T04:10:13.033813+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-CS-06,HOT,0.251190,2.316,20.880589
2026-04-24T04:10:15.005411+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-CS-07,MISS,0.223470,1.529,20.880589
2026-04-24T04:10:17.252211+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-CS-08,HOT,0.247380,1.807,20.880589
2026-04-24T04:10:19.305236+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-CS-09,MISS,0.246840,1.616,20.880589
2026-04-24T04:10:21.285108+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-AM-01,MISS,0.097890,1.538,20.880589
2026-04-24T04:10:24.088525+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-AM-02,HIT,0.221715,2.377,20.880589
2026-04-24T04:10:25.828841+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-AM-03,MISS,0.274050,1.318,20.880589
2026-04-24T04:10:27.792884+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-AM-04,MISS,0.246795,1.524,20.880589
2026-04-24T04:10:29.755312+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-AM-05,MISS,0.274155,1.527,20.880589
2026-04-24T04:10:31.828823+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-AM-06,MISS,0.274170,1.651,20.880589
2026-04-24T04:10:34.564323+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-AM-07,HIT,0.101775,2.282,20.880589
2026-04-24T04:10:36.539018+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-AM-08,MISS,0.223320,1.548,20.880589
2026-04-24T04:10:38.768001+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-EG-01,MISS,0.100305,1.790,20.880589
2026-04-24T04:10:40.719700+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-EG-02,MISS,0.223500,1.514,20.880589
2026-04-24T04:10:45.635702+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-EG-03,HIT,0.254850,4.492,20.880589
2026-04-24T04:10:49.595732+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-EG-04,MISS,0.255555,3.524,20.880589
2026-04-24T04:10:51.778681+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-EG-05,MISS,0.246795,1.755,20.880589
2026-04-24T04:10:56.623958+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-EG-06,MISS,0.256875,4.409,20.880589
2026-04-24T04:10:59.909681+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-EG-07,HIT,0.227040,2.858,20.880589
2026-04-24T04:11:01.974921+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-EG-08,MISS,0.097845,1.642,20.880589
2026-04-24T04:11:04.550486+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-EG-09,HIT,0.249300,2.148,20.880589
2026-04-24T04:11:06.505901+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-MJ-01,MISS,0.223395,1.508,20.880589
2026-04-24T04:11:09.061297+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-MJ-02,MISS,0.101640,2.129,20.880589
2026-04-24T04:11:12.864104+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-MJ-03,HIT,0.253200,3.375,20.880589
2026-04-24T04:11:16.891954+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-MJ-04,HIT,0.255465,3.598,20.880589
2026-04-24T04:11:19.033353+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-MJ-05,MISS,0.246765,1.718,20.880589
2026-04-24T04:11:21.088822+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-MJ-06,MISS,0.246780,1.624,20.880589
2026-04-24T04:11:23.039307+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-MJ-07,MISS,0.246750,1.521,20.880589
2026-04-24T04:11:25.429412+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-MJ-08,MISS,0.246705,1.961,20.880589
2026-04-24T04:11:28.538245+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-RC-01,HIT,0.251955,2.683,20.880589
2026-04-24T04:11:31.439353+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-RC-02,MISS,0.223425,2.459,20.880589
2026-04-24T04:11:34.025262+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-RC-03,MISS,0.218865,2.151,20.880589
2026-04-24T04:11:38.734472+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-RC-04,HIT,0.255480,4.276,20.880589
2026-04-24T04:11:41.720989+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-RC-05,HIT,0.250185,2.560,20.880589
2026-04-24T04:11:43.722352+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-RC-06,MISS,0.223230,1.574,20.880589
2026-04-24T04:11:47.925154+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-RC-07,HIT,0.254865,3.779,20.880589
2026-04-24T04:11:50.195649+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-RC-08,MISS,0.246855,1.841,20.880589
2026-04-24T04:11:53.073018+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-HP-01,HIT,0.249945,2.454,20.880589
2026-04-24T04:11:56.667045+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-HP-02,MISS,0.252645,3.146,20.880589
2026-04-24T04:11:59.533617+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-HP-03,MISS,0.252090,2.402,20.880589
2026-04-24T04:12:04.331531+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-HP-04,MISS,0.254190,4.375,20.880589
2026-04-24T04:12:06.226009+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-HP-05,MISS,0.218745,1.467,20.880589
2026-04-24T04:12:08.202982+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-HP-06,MISS,0.246915,1.543,20.880589
2026-04-24T04:12:10.390172+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-HP-07,MISS,0.223335,1.744,20.880589
2026-04-24T04:12:14.840672+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-HP-08,HIT,0.251955,4.026,20.880589
2026-04-24T04:11:26.604732+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-CS-01,HIT,0.000050,1.901,20.955006
2026-04-24T04:11:28.439576+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-CS-02,HIT,0.000036,1.394,20.955006
2026-04-24T04:11:30.329730+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-CS-03,MISS,0.000038,1.446,20.955006
2026-04-24T04:11:31.630720+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-CS-04,MISS,0.000021,0.869,20.955006
2026-04-24T04:11:33.468900+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-CS-05,HIT,0.000040,1.408,20.955006
2026-04-24T04:11:35.457636+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-CS-06,MISS,0.000051,1.561,20.955006
2026-04-24T04:11:37.567751+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-CS-07,HIT,0.000052,1.681,20.955006
2026-04-24T04:11:39.381955+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-CS-08,MISS,0.000052,1.380,20.955006
2026-04-24T04:11:40.930918+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-CS-09,HIT,0.000040,1.118,20.955006
2026-04-24T04:11:44.090945+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-AM-01,MISS,0.000100,2.734,20.955006
2026-04-24T04:11:46.240731+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-AM-02,HIT,0.000054,1.719,20.955006
2026-04-24T04:11:48.909577+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-AM-03,HIT,0.000050,2.248,20.955006
2026-04-24T04:11:51.002033+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-AM-04,HIT,0.000017,1.661,20.955006
2026-04-24T04:11:53.028818+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-AM-05,MISS,0.000044,1.593,20.955006
2026-04-24T04:11:54.855793+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-AM-06,HIT,0.000044,1.375,20.955006
2026-04-24T04:11:56.612550+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-AM-07,HIT,0.000036,1.325,20.955006
2026-04-24T04:11:58.518927+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-AM-08,HIT,0.000021,1.438,20.955006
2026-04-24T04:12:01.830212+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-EG-01,MISS,0.000048,2.876,20.955006
2026-04-24T04:12:05.253798+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-EG-02,MISS,0.000078,2.989,20.955006
2026-04-24T04:12:07.321762+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-EG-03,HIT,0.000046,1.635,20.955006
2026-04-24T04:12:13.108182+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-EG-04,HIT,0.000159,5.352,20.955006
2026-04-24T04:12:17.162913+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-EG-05,HIT,0.000111,3.622,20.955006
2026-04-24T04:12:19.379393+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-EG-06,MISS,0.000067,1.781,20.955006
2026-04-24T04:12:22.123385+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-EG-07,HIT,0.000065,2.311,20.955006
2026-04-24T04:12:24.120110+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-EG-08,HIT,0.000048,1.571,20.955006
2026-04-24T04:12:26.373590+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-EG-09,HIT,0.000040,1.820,20.955006
2026-04-24T04:12:28.741044+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-MJ-01,MISS,0.000033,1.934,20.955006
2026-04-24T04:12:32.128604+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-MJ-02,MISS,0.000053,2.953,20.955006
2026-04-24T04:12:33.822175+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-MJ-03,HIT,0.000037,1.270,20.955006
2026-04-24T04:12:36.366756+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-MJ-04,HIT,0.000060,2.112,20.955006
2026-04-24T04:12:37.710878+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-MJ-05,HIT,0.000019,0.920,20.955006
2026-04-24T04:12:40.866417+00:00,openai_4omini_bare,openai,gpt-4o-mini,None,R11-MJ-06,HIT,0.000019,2.714,20.955006
